pid,classified,prob
IFCB5_2011_361_065809_00627,mix,0.3066666666666665
IFCB5_2011_361_065809_00628,mix,0.9166666666666672
IFCB5_2011_361_065809_00629,Pyramimonas,0.8999999999999998
IFCB5_2011_361_065809_00630,detritus,0.7000000000000003
IFCB5_2011_361_065809_00631,mix,0.6233333333333333
IFCB5_2011_361_065809_00632,mix,0.8966666666666664
IFCB5_2011_361_065809_00633,mix,0.966666666666667
IFCB5_2011_361_065809_00634,detritus,0.4733333333333332
IFCB5_2011_361_065809_00635,cryptophyta,0.22666666666666666
IFCB5_2011_361_065809_00636,cryptophyta,0.42
IFCB5_2011_361_065809_00638,Pyramimonas,0.7399999999999997
IFCB5_2011_361_065809_00639,detritus,0.3600000000000001
IFCB5_2011_361_065809_00640,detritus,0.9566666666666672
IFCB5_2011_361_065809_00641,cryptophyta,0.98
IFCB5_2011_361_065809_00642,flagellate,0.926666666666667
IFCB5_2011_361_065809_00643,mix,0.7600000000000002
IFCB5_2011_361_065809_00644,mix,0.9866666666666668
IFCB5_2011_361_065809_00645,mix,0.4845386697433967
IFCB5_2011_361_065809_00646,mix,0.7733333333333339
IFCB5_2011_361_065809_00647,detritus,0.6000000000000002
IFCB5_2011_361_065809_00649,mix,0.9933333333333332
IFCB5_2011_361_065809_00650,cryptophyta,0.4833333333333332
IFCB5_2011_361_065809_00651,mix,0.4633333333333332
IFCB5_2011_361_065809_00652,mix,0.8199999999999995
IFCB5_2011_361_065809_00653,mix,0.98
IFCB5_2011_361_065809_00654,cryptophyta,0.6666666666666671
IFCB5_2011_361_065809_00655,cryptophyta,0.8933333333333333
IFCB5_2011_361_065809_00656,mix,0.48
IFCB5_2011_361_065809_00657,mix,0.996666666666667
IFCB5_2011_361_065809_00658,Heterocapsa_rotundata,0.7933333333333334
IFCB5_2011_361_065809_00659,Pyramimonas,0.8633333333333326
IFCB5_2011_361_065809_00660,mix,0.7066666666666671
IFCB5_2011_361_065809_00661,Pyramimonas,0.9633333333333332
IFCB5_2011_361_065809_00662,detritus,0.8666666666666671
IFCB5_2011_361_065809_00663,mix,0.9233333333333332
IFCB5_2011_361_065809_00664,flagellate,0.926666666666667
IFCB5_2011_361_065809_00665,detritus,0.8133333333333334
IFCB5_2011_361_065809_00666,mix,0.7833333333333334
IFCB5_2011_361_065809_00667,flagellate,0.4666666666666666
IFCB5_2011_361_065809_00668,mix,0.8966666666666667
IFCB5_2011_361_065809_00669,mix,0.9866666666666668
IFCB5_2011_361_065809_00670,detritus,0.9399999999999998
IFCB5_2011_361_065809_00672,mix,0.6466666666666672
IFCB5_2011_361_065809_00673,mix,0.5033333333333334
IFCB5_2011_361_065809_00674,mix,0.6000000000000002
IFCB5_2011_361_065809_00675,detritus,0.9700000000000004
IFCB5_2011_361_065809_00676,mix,0.9266666666666672
IFCB5_2011_361_065809_00678,Paralia_sulcata,0.9466666666666664
IFCB5_2011_361_065809_00680,detritus,0.4033333333333335
IFCB5_2011_361_065809_00681,Pyramimonas,0.6299999999999998
IFCB5_2011_361_065809_00682,Dactyliosolen_fragilissimus,0.9900000000000004
IFCB5_2011_361_065809_00683,mix,0.4233333333333332
IFCB5_2011_361_065809_00684,detritus,0.4633333333333332
IFCB5_2011_361_065809_00685,mix,0.5666666666666672
IFCB5_2011_361_065809_00686,Dictyocha,0.9766666666666668
IFCB5_2011_361_065809_00687,detritus,0.9599999999999992
IFCB5_2011_361_065809_00688,Pyramimonas,0.8533333333333337
IFCB5_2011_361_065809_00689,mix,0.876666666666667
IFCB5_2011_361_065809_00690,mix,0.716666666666667
IFCB5_2011_361_065809_00691,cryptophyta,0.6133333333333334
IFCB5_2011_361_065809_00692,mix,0.4066666666666665
IFCB5_2011_361_065809_00693,mix,0.6333333333333331
IFCB5_2011_361_065809_00695,mix,0.9766666666666672
IFCB5_2011_361_065809_00696,flagellate,0.8866666666666664
IFCB5_2011_361_065809_00697,mix,0.8466666666666667
IFCB5_2011_361_065809_00699,mix,0.6533333333333333
IFCB5_2011_361_065809_00700,mix,0.8499999999999999
IFCB5_2011_361_065809_00701,Pyramimonas,0.9633333333333332
IFCB5_2011_361_065809_00702,detritus,0.6266666666666662
IFCB5_2011_361_065809_00703,mix,0.9366666666666672
IFCB5_2011_361_065809_00704,mix,0.9766666666666668
IFCB5_2011_361_065809_00705,Pyramimonas,0.7266666666666666
IFCB5_2011_361_065809_00706,mix,0.9166666666666672
IFCB5_2011_361_065809_00707,Pyramimonas,0.8966666666666661
IFCB5_2011_361_065809_00708,mix,0.6066666666666668
IFCB5_2011_361_065809_00709,Chaetoceros,0.9233333333333332
IFCB5_2011_361_065809_00710,mix,0.5466666666666671
IFCB5_2011_361_065809_00711,cryptophyta,0.893333333333333
IFCB5_2011_361_065809_00712,mix,0.8399999999999999
IFCB5_2011_361_065809_00713,mix,0.58
IFCB5_2011_361_065809_00714,cryptophyta,0.43
IFCB5_2011_361_065809_00715,mix,0.9933333333333332
IFCB5_2011_361_065809_00716,Stenosemella_pacifica,0.5166666666666669
IFCB5_2011_361_065809_00717,mix,0.9
IFCB5_2011_361_065809_00718,cryptophyta,0.52
IFCB5_2011_361_065809_00719,detritus,0.4266666666666667
IFCB5_2011_361_065809_00720,mix,0.8466666666666666
IFCB5_2011_361_065809_00721,mix,0.8566666666666666
IFCB5_2011_361_065809_00722,Thalassiosira,0.4333333333333332
IFCB5_2011_361_065809_00723,mix,0.8933333333333334
IFCB5_2011_361_065809_00724,cryptophyta,0.21
IFCB5_2011_361_065809_00725,detritus,0.9766666666666668
IFCB5_2011_361_065809_00726,detritus,0.6099999999999999
IFCB5_2011_361_065809_00727,mix,0.8000000000000002
IFCB5_2011_361_065809_00728,mix,0.5266666666666663
IFCB5_2011_361_065809_00730,Pyramimonas,0.9933333333333332
IFCB5_2011_361_065809_00731,mix,0.9600000000000004
IFCB5_2011_361_065809_00732,detritus,0.5033333333333332
IFCB5_2011_361_065809_00733,mix,0.9400000000000002
IFCB5_2011_361_065809_00734,flagellate,0.9133333333333332
IFCB5_2011_361_065809_00735,mix,0.3266666666666668
IFCB5_2011_361_065809_00736,Pyramimonas,0.3999999999999999
IFCB5_2011_361_065809_00737,Pyramimonas,0.806666666666667
IFCB5_2011_361_065809_00738,mix,0.8966666666666671
IFCB5_2011_361_065809_00739,mix,0.5345386697433967
IFCB5_2011_361_065809_00740,mix,0.6666666666666669
IFCB5_2011_361_065809_00741,mix,0.29666666666666663
IFCB5_2011_361_065809_00742,mix,0.58
IFCB5_2011_361_065809_00744,detritus,0.8999999999999999
IFCB5_2011_361_065809_00745,mix,0.6866666666666673
IFCB5_2011_361_065809_00746,detritus,0.6300000000000003
IFCB5_2011_361_065809_00747,mix,0.9966666666666671
IFCB5_2011_361_065809_00748,mix,0.76
IFCB5_2011_361_065809_00749,mix,0.4600000000000001
IFCB5_2011_361_065809_00750,mix,0.9433333333333336
IFCB5_2011_361_065809_00751,mix,0.9566666666666668
IFCB5_2011_361_065809_00752,detritus,0.9833333333333338
IFCB5_2011_361_065809_00753,Bacillariophyceae,0.6500000000000002
IFCB5_2011_361_065809_00754,mix,0.5733333333333328
IFCB5_2011_361_065809_00755,Guinardia_striata,0.9833333333333338
IFCB5_2011_361_065809_00756,mix,0.3499999999999999
IFCB5_2011_361_065809_00757,mix,0.9299999999999996
IFCB5_2011_361_065809_00758,detritus,0.93
IFCB5_2011_361_065809_00759,mix,0.4933333333333334
IFCB5_2011_361_065809_00760,detritus,0.9366666666666668
IFCB5_2011_361_065809_00761,mix,0.9033333333333332
IFCB5_2011_361_065809_00762,detritus,0.5933333333333333
IFCB5_2011_361_065809_00763,mix,0.9700000000000004
IFCB5_2011_361_065809_00764,mix,0.5300000000000001
IFCB5_2011_361_065809_00765,detritus,0.9533333333333333
IFCB5_2011_361_065809_00766,Leptocylindrus,0.7666666666666667
IFCB5_2011_361_065809_00768,detritus,0.873333333333333
IFCB5_2011_361_065809_00769,mix,0.8866666666666662
IFCB5_2011_361_065809_00770,mix,0.9433333333333332
IFCB5_2011_361_065809_00771,Cerataulina_pelagica,0.57
IFCB5_2011_361_065809_00772,detritus,0.6233333333333333
IFCB5_2011_361_065809_00773,Rhizosolenia,0.5
IFCB5_2011_361_065809_00776,mix,0.5766666666666669
IFCB5_2011_361_065809_00777,detritus,0.3833333333333336
IFCB5_2011_361_065809_00778,detritus,0.9133333333333332
IFCB5_2011_361_065809_00779,mix,0.4166666666666666
IFCB5_2011_361_065809_00780,Pyramimonas,0.6166666666666669
IFCB5_2011_361_065809_00781,mix,0.20666666666666664
IFCB5_2011_361_065809_00782,mix,0.5266666666666667
IFCB5_2011_361_065809_00783,Bacillariophyceae,0.2266666666666665
IFCB5_2011_361_065809_00784,detritus,0.8666666666666665
IFCB5_2011_361_065809_00785,mix,0.9800000000000004
IFCB5_2011_361_065809_00787,mix,0.933333333333333
IFCB5_2011_361_065809_00788,cryptophyta,0.5866666666666664
IFCB5_2011_361_065809_00789,mix,0.5133333333333331
IFCB5_2011_361_065809_00790,mix,0.5000000000000008
IFCB5_2011_361_065809_00791,mix,0.4566666666666666
IFCB5_2011_361_065809_00792,mix,0.9766666666666668
IFCB5_2011_361_065809_00793,detritus,0.5000000000000002
IFCB5_2011_361_065809_00794,mix,0.5378720030767309
IFCB5_2011_361_065809_00795,detritus,0.9866666666666666
IFCB5_2011_361_065809_00796,detritus,0.9066666666666664
IFCB5_2011_361_065809_00798,Cylindrotheca,0.8400000000000001
IFCB5_2011_361_065809_00799,mix,0.893333333333333
IFCB5_2011_361_065809_00800,mix,0.9399999999999996
IFCB5_2011_361_065809_00802,cryptophyta,0.506666666666667
IFCB5_2011_361_065809_00803,detritus,0.74
IFCB5_2011_361_065809_00804,mix,0.61
IFCB5_2011_361_065809_00805,mix,0.4333333333333332
IFCB5_2011_361_065809_00806,mix,0.9333333333333332
IFCB5_2011_361_065809_00807,mix,0.2333333333333334
IFCB5_2011_361_065809_00809,mix,0.7133333333333333
IFCB5_2011_361_065809_00810,mix,0.4666666666666666
IFCB5_2011_361_065809_00811,mix,0.7266666666666662
IFCB5_2011_361_065809_00813,mix,0.3533333333333331
IFCB5_2011_361_065809_00814,mix,0.8299999999999993
IFCB5_2011_361_065809_00815,mix,0.5566666666666661
IFCB5_2011_361_065809_00816,Pyramimonas,0.4999999999999998
IFCB5_2011_361_065809_00818,mix,0.976666666666667
IFCB5_2011_361_065809_00819,mix,0.4933333333333335
IFCB5_2011_361_065809_00820,mix,0.4833333333333336
IFCB5_2011_361_065809_00821,mix,0.9233333333333332
IFCB5_2011_361_065809_00823,detritus,0.9766666666666668
IFCB5_2011_361_065809_00824,mix,0.9666666666666665
IFCB5_2011_361_065809_00825,cryptophyta,0.9399999999999996
IFCB5_2011_361_065809_00826,mix,0.4333333333333334
IFCB5_2011_361_065809_00827,mix,0.9766666666666668
IFCB5_2011_361_065809_00828,mix,0.9866666666666666
IFCB5_2011_361_065809_00829,mix,0.7466666666666668
IFCB5_2011_361_065809_00830,cryptophyta,0.4500000000000001
IFCB5_2011_361_065809_00831,detritus,0.9266666666666667
IFCB5_2011_361_065809_00834,detritus,0.9266666666666667
IFCB5_2011_361_065809_00835,flagellate,0.8899999999999999
IFCB5_2011_361_065809_00837,detritus,0.4266666666666667
IFCB5_2011_361_065809_00838,mix,0.99
IFCB5_2011_361_065809_00839,mix,0.7799999999999998
IFCB5_2011_361_065809_00840,cryptophyta,0.7899999999999998
IFCB5_2011_361_065809_00841,mix,0.983333333333334
IFCB5_2011_361_065809_00842,cryptophyta,0.9366666666666668
IFCB5_2011_361_065809_00843,Pyramimonas,0.8633333333333326
IFCB5_2011_361_065809_00844,detritus,0.42
IFCB5_2011_361_065809_00845,mix,0.9766666666666668
IFCB5_2011_361_065809_00848,Thalassiosira_TAG_external_detritus,0.9833333333333334
IFCB5_2011_361_065809_00849,detritus,0.4233333333333337
IFCB5_2011_361_065809_00850,mix,0.7833333333333329
IFCB5_2011_361_065809_00852,mix,0.3833333333333331
IFCB5_2011_361_065809_00853,Pyramimonas,0.8466666666666667
IFCB5_2011_361_065809_00854,mix,0.3400000000000001
IFCB5_2011_361_065809_00855,mix,0.5033333333333331
IFCB5_2011_361_065809_00856,detritus,0.6733333333333331
IFCB5_2011_361_065809_00858,Thalassiosira_TAG_external_detritus,0.3800000000000001
IFCB5_2011_361_065809_00860,Pyramimonas,0.7000000000000001
IFCB5_2011_361_065809_00861,mix,0.1866666666666665
IFCB5_2011_361_065809_00862,mix,0.7200000000000001
IFCB5_2011_361_065809_00863,detritus,0.4433333333333333
IFCB5_2011_361_065809_00864,mix,0.8
IFCB5_2011_361_065809_00865,mix,0.9933333333333332
IFCB5_2011_361_065809_00866,mix,0.7933333333333332
IFCB5_2011_361_065809_00868,detritus,0.3733333333333333
IFCB5_2011_361_065809_00869,mix,0.8633333333333332
IFCB5_2011_361_065809_00870,mix,0.9199999999999998
IFCB5_2011_361_065809_00871,Leptocylindrus,0.4466666666666668
IFCB5_2011_361_065809_00872,mix,0.8466666666666667
IFCB5_2011_361_065809_00873,fiber,0.4833333333333331
IFCB5_2011_361_065809_00874,detritus,0.8599999999999999
IFCB5_2011_361_065809_00875,mix,0.38
IFCB5_2011_361_065809_00876,Pyramimonas,0.7933333333333333
IFCB5_2011_361_065809_00877,mix,0.95
IFCB5_2011_361_065809_00878,mix,0.6866666666666669
IFCB5_2011_361_065809_00879,detritus,0.9433333333333336
IFCB5_2011_361_065809_00880,mix,0.9600000000000002
IFCB5_2011_361_065809_00881,mix,0.9266666666666667
IFCB5_2011_361_065809_00882,mix,0.8933333333333332
IFCB5_2011_361_065809_00883,detritus,0.4400000000000001
IFCB5_2011_361_065809_00884,detritus,0.5666666666666667
IFCB5_2011_361_065809_00885,detritus,0.9733333333333336
IFCB5_2011_361_065809_00887,mix,0.8599999999999997
IFCB5_2011_361_065809_00890,mix,0.9766666666666668
IFCB5_2011_361_065809_00891,mix,0.9933333333333336
IFCB5_2011_361_065809_00892,mix,0.8333333333333339
IFCB5_2011_361_065809_00893,mix,0.9766666666666668
IFCB5_2011_361_065809_00894,mix,0.8633333333333331
IFCB5_2011_361_065809_00895,Cerataulina_pelagica,0.6733333333333336
IFCB5_2011_361_065809_00896,mix,0.6533333333333331
IFCB5_2011_361_065809_00897,mix,0.8566666666666662
IFCB5_2011_361_065809_00898,mix,0.9800000000000006
IFCB5_2011_361_065809_00899,mix,0.4766666666666665
IFCB5_2011_361_065809_00901,mix,0.8099999999999999
IFCB5_2011_361_065809_00902,mix,0.2966666666666669
IFCB5_2011_361_065809_00904,cryptophyta,0.7066666666666668
IFCB5_2011_361_065809_00905,mix,0.4666666666666665
IFCB5_2011_361_065809_00906,detritus,0.99
IFCB5_2011_361_065809_00907,mix,0.9533333333333333
IFCB5_2011_361_065809_00908,detritus,1.0
IFCB5_2011_361_065809_00909,cryptophyta,0.7566666666666667
IFCB5_2011_361_065809_00910,detritus,0.9000000000000001
IFCB5_2011_361_065809_00911,cryptophyta,0.5966666666666669
IFCB5_2011_361_065809_00912,Leptocylindrus,0.23999999999999996
IFCB5_2011_361_065809_00913,mix,0.31999999999999995
IFCB5_2011_361_065809_00914,detritus,0.98
IFCB5_2011_361_065809_00915,mix,0.3800000000000001
IFCB5_2011_361_065809_00916,cryptophyta,0.9933333333333332
IFCB5_2011_361_065809_00917,Pyramimonas,0.9366666666666664
IFCB5_2011_361_065809_00918,Thalassiosira,0.4899999999999997
IFCB5_2011_361_065809_00921,mix,0.9833333333333336
IFCB5_2011_361_065809_00922,mix,0.8899999999999996
IFCB5_2011_361_065809_00923,pennate,0.8799999999999994
IFCB5_2011_361_065809_00924,cryptophyta,0.7333333333333332
IFCB5_2011_361_065809_00925,cryptophyta,0.8999999999999999
IFCB5_2011_361_065809_00926,Pyramimonas,0.4000000000000001
IFCB5_2011_361_065809_00927,Oxytoxum,0.9566666666666668
IFCB5_2011_361_065809_00929,Pyramimonas,0.9033333333333332
IFCB5_2011_361_065809_00930,detritus,0.8500000000000004
IFCB5_2011_361_065809_00931,mix,0.9566666666666668
IFCB5_2011_361_065809_00932,detritus,0.916666666666667
IFCB5_2011_361_065809_00933,cryptophyta,0.9599999999999992
IFCB5_2011_361_065809_00934,detritus,0.9733333333333336
IFCB5_2011_361_065809_00937,mix,1.0
IFCB5_2011_361_065809_00940,mix,0.4100000000000001
IFCB5_2011_361_065809_00941,mix,0.8566666666666666
IFCB5_2011_361_065809_00942,cryptophyta,0.3333333333333333
IFCB5_2011_361_065809_00944,mix,0.6566666666666667
IFCB5_2011_361_065809_00945,mix,0.996666666666667
IFCB5_2011_361_065809_00946,mix,0.38666666666666655
IFCB5_2011_361_065809_00947,Leptocylindrus,0.9533333333333328
IFCB5_2011_361_065809_00948,detritus,0.9666666666666672
IFCB5_2011_361_065809_00949,Pyramimonas,0.3766666666666669
IFCB5_2011_361_065809_00950,mix,0.8566666666666664
IFCB5_2011_361_065809_00951,mix,0.5166666666666666
IFCB5_2011_361_065809_00952,mix,0.9533333333333338
IFCB5_2011_361_065809_00953,mix,0.35
IFCB5_2011_361_065809_00954,cryptophyta,0.9666666666666665
IFCB5_2011_361_065809_00955,detritus,0.5599999999999997
IFCB5_2011_361_065809_00956,mix,0.9866666666666668
IFCB5_2011_361_065809_00957,mix,0.9733333333333338
IFCB5_2011_361_065809_00958,mix,0.9399999999999998
IFCB5_2011_361_065809_00959,Pyramimonas,0.9100000000000004
IFCB5_2011_361_065809_00960,mix,0.4700000000000002
IFCB5_2011_361_065809_00961,mix,0.9066666666666668
IFCB5_2011_361_065809_00962,mix,0.933333333333333
IFCB5_2011_361_065809_00963,mix,0.9566666666666668
IFCB5_2011_361_065809_00964,detritus,1.0
IFCB5_2011_361_065809_00965,detritus,0.976666666666667
IFCB5_2011_361_065809_00966,mix,0.8300000000000001
IFCB5_2011_361_065809_00968,mix,0.8300000000000003
IFCB5_2011_361_065809_00969,detritus,0.863333333333333
IFCB5_2011_361_065809_00971,cryptophyta,0.4800000000000002
IFCB5_2011_361_065809_00972,mix,0.7599999999999999
IFCB5_2011_361_065809_00973,mix,0.9666666666666665
IFCB5_2011_361_065809_00974,mix,0.8166666666666667
IFCB5_2011_361_065809_00976,Pyramimonas,0.7366666666666667
IFCB5_2011_361_065809_00977,mix,0.6
IFCB5_2011_361_065809_00978,detritus,0.9733333333333338
IFCB5_2011_361_065809_00979,Pyramimonas,0.7833333333333337
IFCB5_2011_361_065809_00980,detritus,0.98
IFCB5_2011_361_065809_00981,detritus,0.9266666666666664
IFCB5_2011_361_065809_00982,mix,0.9000000000000002
IFCB5_2011_361_065809_00983,Dictyocha,0.5299999999999997
IFCB5_2011_361_065809_00985,detritus,0.4566666666666667
IFCB5_2011_361_065809_00986,mix,0.6099999999999999
IFCB5_2011_361_065809_00988,mix,0.4166666666666665
IFCB5_2011_361_065809_00989,mix,0.9833333333333344
IFCB5_2011_361_065809_00990,Pyramimonas,0.5733333333333334
IFCB5_2011_361_065809_00991,cryptophyta,0.6399999999999998
IFCB5_2011_361_065809_00992,mix,0.9166666666666666
IFCB5_2011_361_065809_00993,mix,0.7566666666666667
IFCB5_2011_361_065809_00995,mix,0.7333333333333333
IFCB5_2011_361_065809_00996,mix,0.4199999999999999
IFCB5_2011_361_065809_00997,mix,0.94
IFCB5_2011_361_065809_00998,Pyramimonas,0.7933333333333332
IFCB5_2011_361_065809_01000,detritus,0.9733333333333332
IFCB5_2011_361_065809_01001,detritus,0.4433333333333333
IFCB5_2011_361_065809_01002,detritus,0.9566666666666668
IFCB5_2011_361_065809_01004,Leptocylindrus,0.9066666666666668
IFCB5_2011_361_065809_01005,detritus,0.8866666666666665
IFCB5_2011_361_065809_01006,mix,0.9933333333333332
IFCB5_2011_361_065809_01007,detritus,0.3933333333333335
IFCB5_2011_361_065809_01008,detritus,0.5466666666666664
IFCB5_2011_361_065809_01009,Dactyliosolen_fragilissimus,0.7266666666666665
IFCB5_2011_361_065809_01010,detritus,0.5966666666666665
IFCB5_2011_361_065809_01011,detritus,0.5766666666666669
IFCB5_2011_361_065809_01012,Dactyliosolen_fragilissimus,0.8866666666666665
IFCB5_2011_361_065809_01013,mix,0.9866666666666666
IFCB5_2011_361_065809_01014,mix,0.9633333333333332
IFCB5_2011_361_065809_01015,mix,0.9366666666666664
IFCB5_2011_361_065809_01016,mix,0.996666666666667
IFCB5_2011_361_065809_01017,mix,0.5100000000000001
IFCB5_2011_361_065809_01018,detritus,0.2633333333333334
IFCB5_2011_361_065809_01019,detritus,0.863333333333333
IFCB5_2011_361_065809_01021,mix,0.7866666666666671
IFCB5_2011_361_065809_01022,mix,0.5166666666666669
IFCB5_2011_361_065809_01023,detritus,0.9599999999999996
IFCB5_2011_361_065809_01025,mix,0.9433333333333334
IFCB5_2011_361_065809_01026,mix,0.3699999999999998
IFCB5_2011_361_065809_01028,mix,0.9700000000000004
IFCB5_2011_361_065809_01029,Dinophyceae,0.4233333333333333
IFCB5_2011_361_065809_01030,Dinophyceae,0.8466666666666663
IFCB5_2011_361_065809_01032,cryptophyta,0.9066666666666671
IFCB5_2011_361_065809_01033,mix,0.9366666666666664
IFCB5_2011_361_065809_01034,cryptophyta,0.7166666666666671
IFCB5_2011_361_065809_01035,Pyramimonas,0.3966666666666666
IFCB5_2011_361_065809_01036,mix,0.6433333333333332
IFCB5_2011_361_065809_01037,Leptocylindrus,0.2699999999999997
IFCB5_2011_361_065809_01038,detritus,0.5033333333333331
IFCB5_2011_361_065809_01039,mix,0.4666666666666665
IFCB5_2011_361_065809_01040,mix,0.5200000000000001
IFCB5_2011_361_065809_01041,mix,0.99
IFCB5_2011_361_065809_01043,Pyramimonas,0.44333333333333336
IFCB5_2011_361_065809_01044,detritus,0.8699999999999996
IFCB5_2011_361_065809_01045,cryptophyta,0.33
IFCB5_2011_361_065809_01046,Pyramimonas,0.4966666666666662
IFCB5_2011_361_065809_01047,mix,0.9033333333333328
IFCB5_2011_361_065809_01048,detritus,0.7866666666666665
IFCB5_2011_361_065809_01049,Cylindrotheca,1.0
IFCB5_2011_361_065809_01050,Leptocylindrus,0.7733333333333334
IFCB5_2011_361_065809_01052,Thalassiosira_TAG_external_detritus,0.2400000000000001
IFCB5_2011_361_065809_01053,detritus,0.7666666666666667
IFCB5_2011_361_065809_01054,mix,0.5099999999999999
IFCB5_2011_361_065809_01055,mix,0.8066666666666668
IFCB5_2011_361_065809_01056,Leptocylindrus,0.2633333333333331
IFCB5_2011_361_065809_01057,detritus,0.5366666666666666
IFCB5_2011_361_065809_01058,Leptocylindrus,0.99
IFCB5_2011_361_065809_01059,mix,0.943333333333333
IFCB5_2011_361_065809_01060,mix,0.3833333333333331
IFCB5_2011_361_065809_01062,cryptophyta,0.986666666666667
IFCB5_2011_361_065809_01063,mix,0.9400000000000002
IFCB5_2011_361_065809_01064,detritus,0.8000000000000003
IFCB5_2011_361_065809_01066,detritus,0.4500000000000001
IFCB5_2011_361_065809_01067,mix,0.9433333333333332
IFCB5_2011_361_065809_01069,Pyramimonas,0.833333333333333
IFCB5_2011_361_065809_01070,mix,0.7866666666666668
IFCB5_2011_361_065809_01071,cryptophyta,0.3533333333333333
IFCB5_2011_361_065809_01072,detritus,0.933333333333333
IFCB5_2011_361_065809_01074,mix,0.8966666666666664
IFCB5_2011_361_065809_01075,mix,0.4899999999999997
IFCB5_2011_361_065809_01076,flagellate,0.7966666666666669
IFCB5_2011_361_065809_01077,detritus,0.43666666666666654
IFCB5_2011_361_065809_01079,cryptophyta,0.8633333333333326
IFCB5_2011_361_065809_01081,mix,0.8666666666666665
IFCB5_2011_361_065809_01082,Pyramimonas,0.3800000000000001
IFCB5_2011_361_065809_01083,mix,0.8999999999999992
IFCB5_2011_361_065809_01084,mix,0.3866666666666668
IFCB5_2011_361_065809_01085,mix,0.6966666666666671
IFCB5_2011_361_065809_01086,Pyramimonas,0.5133333333333332
IFCB5_2011_361_065809_01087,detritus,0.5599999999999998
IFCB5_2011_361_065809_01089,Pyramimonas,0.65
IFCB5_2011_361_065809_01090,mix,0.7533333333333332
IFCB5_2011_361_065809_01091,mix,0.9399999999999996
IFCB5_2011_361_065809_01092,Balanion,0.7333333333333334
IFCB5_2011_361_065809_01094,mix,0.8899999999999998
IFCB5_2011_361_065809_01095,mix,0.9366666666666664
IFCB5_2011_361_065809_01096,mix,0.91
IFCB5_2011_361_065809_01097,cryptophyta,0.9666666666666666
IFCB5_2011_361_065809_01098,mix,0.9733333333333338
IFCB5_2011_361_065809_01099,Pyramimonas,0.566666666666667
IFCB5_2011_361_065809_01100,Leptocylindrus,1.0
IFCB5_2011_361_065809_01102,detritus,0.5733333333333333
IFCB5_2011_361_065809_01104,Bacillariophyceae,0.923333333333334
IFCB5_2011_361_065809_01105,cryptophyta,0.9900000000000002
IFCB5_2011_361_065809_01106,mix,0.5600000000000002
IFCB5_2011_361_065809_01107,detritus,0.8166666666666668
IFCB5_2011_361_065809_01108,mix,0.4666666666666665
IFCB5_2011_361_065809_01110,ciliate,0.4133333333333335
IFCB5_2011_361_065809_01112,mix,0.16666666666666674
IFCB5_2011_361_065809_01114,mix,0.3966666666666665
IFCB5_2011_361_065809_01115,Pyramimonas,0.7733333333333334
IFCB5_2011_361_065809_01116,mix,0.38333333333333336
IFCB5_2011_361_065809_01117,cryptophyta,0.9900000000000004
IFCB5_2011_361_065809_01118,mix,0.7100000000000002
IFCB5_2011_361_065809_01119,mix,0.9633333333333328
IFCB5_2011_361_065809_01120,cryptophyta,0.6333333333333331
IFCB5_2011_361_065809_01121,mix,0.9533333333333333
IFCB5_2011_361_065809_01122,detritus,0.66
IFCB5_2011_361_065809_01123,mix,0.9500000000000004
IFCB5_2011_361_065809_01124,mix,0.8533333333333335
IFCB5_2011_361_065809_01125,Thalassiosira,0.863333333333333
IFCB5_2011_361_065809_01126,mix,0.6700000000000002
IFCB5_2011_361_065809_01127,mix,0.4766666666666667
IFCB5_2011_361_065809_01128,mix,0.4966666666666666
IFCB5_2011_361_065809_01129,Asterionellopsis_glacialis,0.6066666666666674
IFCB5_2011_361_065809_01131,cryptophyta,0.3033333333333336
IFCB5_2011_361_065809_01132,Chaetoceros,0.97
IFCB5_2011_361_065809_01133,mix,0.8533333333333334
IFCB5_2011_361_065809_01134,detritus,0.9800000000000004
IFCB5_2011_361_065809_01135,cryptophyta,0.7766666666666667
IFCB5_2011_361_065809_01136,mix,0.8433333333333335
IFCB5_2011_361_065809_01137,mix,0.9666666666666665
IFCB5_2011_361_065809_01138,mix,0.9333333333333332
IFCB5_2011_361_065809_01139,mix,0.8300000000000003
IFCB5_2011_361_065809_01140,mix,0.9866666666666666
IFCB5_2011_361_065809_01141,mix,0.9333333333333332
IFCB5_2011_361_065809_01142,Dinophyceae,0.5733333333333328
IFCB5_2011_361_065809_01143,Leptocylindrus,0.9766666666666668
IFCB5_2011_361_065809_01144,Pyramimonas,0.99
IFCB5_2011_361_065809_01145,mix,0.3799999999999999
IFCB5_2011_361_065809_01146,detritus,0.86
IFCB5_2011_361_065809_01147,mix,0.99
IFCB5_2011_361_065809_01148,Pyramimonas,0.7866666666666664
IFCB5_2011_361_065809_01149,mix,0.9466666666666664
IFCB5_2011_361_065809_01150,mix,0.59
IFCB5_2011_361_065809_01151,mix,0.5666666666666667
IFCB5_2011_361_065809_01152,cryptophyta,0.8099999999999999
IFCB5_2011_361_065809_01153,mix,0.9733333333333342
IFCB5_2011_361_065809_01154,mix,0.4966666666666666
IFCB5_2011_361_065809_01155,detritus,0.5533333333333332
IFCB5_2011_361_065809_01156,mix,0.9433333333333328
IFCB5_2011_361_065809_01158,flagellate,0.8433333333333335
IFCB5_2011_361_065809_01159,cryptophyta,0.5933333333333329
IFCB5_2011_361_065809_01160,detritus,0.9466666666666664
